pid,task,adherence,file
133372ef-aab7-4c8e-8ec5-d042408b14b2,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2/ses-BD54C6AC-0907-48C1-8492-E1DB697147F7/audio/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2_ses-BD54C6AC-0907-48C1-8492-E1DB697147F7_Glides_rec-Glides-Low-to-High.wav
133372ef-aab7-4c8e-8ec5-d042408b14b2,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2/ses-BD54C6AC-0907-48C1-8492-E1DB697147F7/audio/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2_ses-BD54C6AC-0907-48C1-8492-E1DB697147F7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
133372ef-aab7-4c8e-8ec5-d042408b14b2,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2/ses-BD54C6AC-0907-48C1-8492-E1DB697147F7/audio/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2_ses-BD54C6AC-0907-48C1-8492-E1DB697147F7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
133372ef-aab7-4c8e-8ec5-d042408b14b2,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2/ses-BD54C6AC-0907-48C1-8492-E1DB697147F7/audio/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2_ses-BD54C6AC-0907-48C1-8492-E1DB697147F7_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
133372ef-aab7-4c8e-8ec5-d042408b14b2,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2/ses-BD54C6AC-0907-48C1-8492-E1DB697147F7/audio/sub-133372ef-aab7-4c8e-8ec5-d042408b14b2_ses-BD54C6AC-0907-48C1-8492-E1DB697147F7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Free-speech-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Free-speech_rec-Free-speech-1.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-Breath-1,1.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-TA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-TA.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Free-speech-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Free-speech_rec-Free-speech-3.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Free-speech-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Free-speech_rec-Free-speech-2.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-Breath-2,1.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Rainbow-Passage,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Rainbow-Passage_rec-Rainbow-Passage.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-KA.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Prolonged-vowel,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Prolonged-vowel_rec-Prolonged-vowel.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Glides_rec-Glides-High-to-Low.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Loudness,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Loudness_rec-Loudness.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-PA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-PA.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Glides_rec-Glides-Low-to-High.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-ThreeQuickBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-ThreeQuickBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Picture-description,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Picture-description_rec-Picture-description.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-PA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-PA.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Rainbow-Passage,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Rainbow-Passage_rec-Rainbow-Passage.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Breath-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Free-speech-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Free-speech_rec-Free-speech-3.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Free-speech-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Free-speech_rec-Free-speech-2.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Free-speech-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Free-speech_rec-Free-speech-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Glides_rec-Glides-Low-to-High.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Animal-fluency,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Animal-fluency_rec-Animal-fluency.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-ThreeQuickBreaths-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-ThreeQuickBreaths-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-TA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-TA.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Loudness,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Loudness_rec-Loudness.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Glides_rec-Glides-High-to-Low.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-KA.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Prolonged-vowel,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Prolonged-vowel_rec-Prolonged-vowel.wav
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Open-response-questions,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Open-response-questions_rec-Open-response-questions.wav
