pid,task,adherence,file,spectrogram
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_415.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_416.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_417.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_418.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_419.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_420.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_421.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-ThreeQuickBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_422.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_423.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_424.png
2af5afbc-82b1-4656-a203-a8d29b69d3ab,Respiration-and-cough-ThreeQuickBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab/ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8/audio/sub-2af5afbc-82b1-4656-a203-a8d29b69d3ab_ses-E7F3C75F-1ACC-456F-AABC-8F77F36DBCF8_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_425.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_426.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-PA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_427.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Breath-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_428.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_429.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_430.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_431.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_432.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_433.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_434.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_435.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-ThreeQuickBreaths-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_436.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-ThreeQuickBreaths-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_437.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-TA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_438.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_439.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Loudness,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_440.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_441.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_442.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_443.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_444.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_445.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Prolonged-vowel,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_446.png
c3ea3934-6183-45b7-bd9a-6a55d89b2cde,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde/ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7/audio/sub-c3ea3934-6183-45b7-bd9a-6a55d89b2cde_ses-E4D6D36F-98A2-4537-867A-8F1BCD92DED7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_447.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_448.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_449.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_450.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_451.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-Breath-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_452.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Voluntary-Cough,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Voluntary-Cough_rec-Voluntary-Cough.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_453.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Diadochokinesis-PA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_454.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_455.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_456.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_457.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Prolonged-vowel,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_458.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_459.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_460.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Breath-Sounds,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Breath-Sounds_rec-Breath-Sounds.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_461.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Maximum-phonation-time-3,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_462.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-ThreeQuickBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_463.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_464.png
62485abf-d6cd-45f7-bd4f-70f0621ee640,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640/ses-E545078A-5D20-453D-B065-398AEA1259E8/audio/sub-62485abf-d6cd-45f7-bd4f-70f0621ee640_ses-E545078A-5D20-453D-B065-398AEA1259E8_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_465.png
